customer_id,first_name,last_name,email,country,signup_date
CUST_00233,Isabella,Martinez,isabella_martinez232example.com,France,2022-12-26
CUST_00741,olivia,Smith,olivia_smith740@example.com,Canada,2023-03-29
CUST_00893,James,Jones,james_jones892@example.com,NULL,2023-10-08
CUST_00046,James,Brown,james_brown45@example.com,"United State",2022-04-14
CUST_00602,Emma,Davis,emma_davis601@example.com,NULL,2022-02-15
CUST_00439,olivia,Martinez,olivia_martinez438@example.com,Germany,2023-06-29
CUST_00550,Benjamin,Johnson,benjamin_johnson549@example.com,Germany,2022-07-10
CUST_00618,William,Rodriguez,william_rodriguez617@example.com,France,2023-08-11
CUST_00077,Ava,Brown,,NULL,2023-02-01
CUST_00206,oliver,williams,oliver_williams205@example.com,NULL,2023-08-28
CUST_00258,Isabella,Brown,isabella_brown257@example.com,NULL,2028-01-01
CUST_00608,Emma,williams,emma_williams607example.com,France,2023-01-28
CUST_00746,Liam,Johnson,liam_johnson745@example.com,UK,2028-01-01
CUST_00555,Mia,Martinez,mia_martinez554@example.com,Canada,2022-06-06
CUST_00140,Mia,Rodriguez,mia_rodriguez139@example.com,"United State",2023-07-05
CUST_00560,Mia,Jones,mia_jones559@example.com,NULL,2023-09-19
CUST_00612,Mia,Davis,mia_davis611@example.com,NULL,2023-09-24
CUST_00394,Mia,Jones,mia_jones393@example.com,Canada,2022-11-22
CUST_00926,Liam,Martinez,liam_martinez925@example.com,UK,2023-03-10
CUST_00031,Noah,garcia,,France,2023-06-07
CUST_00249,Liam,Martinez,liam_martinez248@example.com,Japan,2022-02-15
CUST_00314,Emma,Davis,emma_davis313@example.com,"United State",2022-11-07
CUST_00413,oliver,Smith,oliver_smith412@example.com,Australia,2023-07-17
CUST_00850,oliver,Martinez,oliver_martinez849@example.com,Australia,2022-03-04
CUST_00412,olivia,williams,olivia_williams411@example.com,NULL,2022-07-05
CUST_00757,olivia,Johnson,olivia_johnson756@example.com,UK,2023-02-18
CUST_00581,Liam,Smith,liam_smith580@example.com,NULL,2023-09-18
CUST_00155,James,Brown,james_brown154@example.com,Canada,2023-07-20
CUST_00191,Liam,Miller,liam_miller190@example.com,NULL,2023-11-06
CUST_00698,Mia,Johnson,mia_johnson697@example.com,NULL,2023-03-13
CUST_00463,Benjamin,garcia,benjamin_garcia462@example.com,Australia,2022-08-12
CUST_00181,Emma,Johnson,,Germany,2028-01-01
CUST_00345,James,garcia,james_garcia344@example.com,NULL,2022-08-18
CUST_00045,Mia,Miller,,NULL,2022-08-08
CUST_00674,Liam,Johnson,liam_johnson673@example.com,NULL,2023-07-21
CUST_00483,James,garcia,james_garcia482@example.com,Australia,2022-07-08
CUST_00169,Mia,Smith,mia_smith168@example.com,Australia,2028-01-01
CUST_00304,Sophia,Martinez,,Canada,2023-03-05
CUST_00492,James,Rodriguez,james_rodriguez491example.com,Australia,2023-05-04
CUST_00822,Benjamin,williams,,NULL,2022-06-22
CUST_00353,Emma,Smith,emma_smith352@example.com,Germany,2022-06-02
CUST_00092,Emma,williams,emma_williams91@example.com,UK,2022-05-28
CUST_00684,Liam,Johnson,liam_johnson683@example.com,Germany,2023-03-06
CUST_00336,oliver,Johnson,oliver_johnson335@example.com,"United State",2023-01-26
CUST_00752,Liam,Rodriguez,liam_rodriguez751@example.com,Japan,2022-02-11
CUST_00487,Noah,Jones,noah_jones486@example.com,Australia,2028-01-01
CUST_00650,olivia,garcia,olivia_garcia649@example.com,NULL,2022-04-11
CUST_00656,Emma,Jones,emma_jones655@example.com,Australia,2022-07-25
CUST_00715,Noah,Rodriguez,noah_rodriguez714@example.com,Canada,2023-04-05
CUST_00859,oliver,Brown,oliver_brown858@example.com,NULL,2022-12-30
CUST_00535,oliver,Smith,oliver_smith534@example.com,"United State",2022-02-12
CUST_00354,Isabella,Johnson,isabella_johnson353@example.com,NULL,2023-04-13
CUST_00978,Noah,Rodriguez,noah_rodriguez977@example.com,Australia,2028-01-01
CUST_00056,Liam,garcia,liam_garcia55@example.com,NULL,2023-04-29
CUST_00740,Benjamin,Rodriguez,benjamin_rodriguez739@example.com,Canada,2022-03-20
CUST_00186,oliver,Miller,oliver_miller185@example.com,Canada,2023-10-29
CUST_00720,Emma,Miller,emma_miller719@example.com,Canada,2022-02-26
CUST_00605,Isabella,garcia,isabella_garcia604@example.com,NULL,2022-10-08
CUST_00716,olivia,Rodriguez,olivia_rodriguez715@example.com,Canada,2022-05-29
CUST_00224,Sophia,Brown,sophia_brown223@example.com,Australia,2022-10-18
CUST_00301,Sophia,Davis,sophia_davis300@example.com,"United State",2023-02-01
CUST_00461,James,Johnson,james_johnson460@example.com,UK,2022-08-24
CUST_00802,Sophia,Brown,sophia_brown801@example.com,"United State",2022-09-13
CUST_00751,William,Miller,william_miller750@example.com,Canada,2022-11-18
CUST_00284,olivia,Johnson,olivia_johnson283@example.com,"United State",2023-11-10
CUST_00564,Sophia,Brown,sophia_brown563@example.com,UK,2023-03-26
CUST_00316,William,Jones,william_jones315@example.com,"United State",2022-08-05
CUST_00037,Liam,Martinez,liam_martinez36@example.com,Germany,2022-02-12
CUST_00281,oliver,Brown,oliver_brown280@example.com,Australia,2022-06-29
CUST_00090,Ava,Brown,ava_brown89@example.com,NULL,2023-10-05
CUST_00176,William,Martinez,william_martinez175@example.com,Canada,2028-01-01
CUST_00543,James,Smith,james_smith542@example.com,France,2022-03-29
CUST_00559,olivia,Smith,olivia_smith558@example.com,Canada,2022-11-07
CUST_00780,olivia,Smith,olivia_smith779@example.com,NULL,2022-08-07
CUST_00038,oliver,Brown,oliver_brown37@example.com,NULL,2023-04-07
CUST_00124,olivia,Rodriguez,olivia_rodriguez123@example.com,"United State",2023-04-15
CUST_00465,Noah,Jones,noah_jones464@example.com,UK,2022-12-31
CUST_00587,oliver,Martinez,oliver_martinez586@example.com,Germany,2023-10-10
CUST_00395,olivia,Rodriguez,olivia_rodriguez394@example.com,Canada,2023-02-18
CUST_00505,William,Smith,william_smith504@example.com,"United State",2023-03-21
CUST_00636,Isabella,Martinez,,Canada,2022-01-12
CUST_00040,oliver,williams,oliver_williams39@example.com,Canada,2022-12-13
CUST_00731,Mia,Jones,mia_jones730@example.com,Japan,2022-01-30
CUST_00562,James,williams,james_williams561@example.com,Japan,2022-07-08
CUST_00332,Mia,Davis,mia_davis331@example.com,Australia,2022-06-24
CUST_00745,Emma,Rodriguez,emma_rodriguez744@example.com,NULL,2022-11-05
CUST_00409,Mia,williams,mia_williams408@example.com,Japan,2022-01-12
CUST_00195,Mia,Miller,mia_miller194@example.com,Canada,2022-04-11
CUST_00727,Liam,Martinez,,Canada,2022-10-07
CUST_00991,Sophia,Jones,sophia_jones990@example.com,"United State",2022-07-26
CUST_00123,oliver,Johnson,oliver_johnson122@example.com,Australia,2023-07-11
CUST_00323,Mia,Brown,mia_brown322@example.com,Canada,2028-01-01
CUST_00528,Sophia,Smith,sophia_smith527@example.com,NULL,2022-05-19
CUST_00105,Benjamin,Martinez,benjamin_martinez104@example.com,Canada,2022-04-23
CUST_00267,Noah,Johnson,noah_johnson266@example.com,NULL,2022-03-05
CUST_00580,William,Smith,,Germany,2022-11-02
CUST_00357,olivia,garcia,olivia_garcia356@example.com,Germany,2022-04-06
CUST_00398,Noah,Smith,noah_smith397@example.com,"United State",2023-07-08
CUST_00068,William,Smith,william_smith67@example.com,"United State",2023-03-24
CUST_00278,Noah,Jones,noah_jones277@example.com,Japan,2022-08-13
CUST_00607,Benjamin,Jones,benjamin_jones606@example.com,NULL,2022-12-13
CUST_00750,Benjamin,Davis,benjamin_davis749@example.com,Australia,2022-04-20
CUST_00765,Emma,Smith,emma_smith764@example.com,NULL,2022-06-18
CUST_00269,oliver,Jones,,"United State",2023-10-24
CUST_00853,James,Brown,james_brown852@example.com,France,2023-09-09
CUST_00160,Mia,garcia,mia_garcia159@example.com,Japan,2023-05-18
CUST_00542,Mia,Smith,mia_smith541@example.com,Canada,2023-03-29
CUST_00615,oliver,Martinez,oliver_martinez614@example.com,Japan,2022-11-30
CUST_00514,Isabella,Miller,isabella_miller513@example.com,Germany,2023-09-28
CUST_00743,Benjamin,williams,benjamin_williams742@example.com,UK,2022-03-22
CUST_00338,James,williams,james_williams337@example.com,"United State",2023-10-09
CUST_00788,Sophia,garcia,sophia_garcia787@example.com,Canada,2022-05-24
CUST_00419,James,Rodriguez,james_rodriguez418@example.com,"United State",2022-05-24
CUST_00586,Benjamin,Martinez,benjamin_martinez585@example.com,NULL,2022-11-21
CUST_00379,Sophia,Martinez,sophia_martinez378@example.com,NULL,2022-12-18
CUST_00530,Isabella,Rodriguez,isabella_rodriguez529@example.com,NULL,2022-12-31
CUST_00511,Emma,Davis,emma_davis510@example.com,Australia,2022-07-14
CUST_00692,Sophia,Brown,sophia_brown691@example.com,UK,2023-08-29
CUST_00020,Liam,williams,liam_williams19@example.com,"United State",2022-08-09
CUST_00099,Sophia,garcia,sophia_garcia98example.com,"United State",2022-07-19
CUST_00009,Liam,williams,liam_williams8@example.com,Australia,2023-01-26
CUST_00847,James,Davis,james_davis846@example.com,Germany,2022-10-29
CUST_00824,oliver,williams,,Australia,2028-01-01
CUST_00866,Benjamin,Miller,benjamin_miller865@example.com,NULL,2023-06-27
CUST_00894,Benjamin,Jones,benjamin_jones893@example.com,Australia,2023-09-26
CUST_00826,James,Davis,james_davis825@example.com,Germany,2022-12-04
CUST_00347,Sophia,Jones,sophia_jones346@example.com,Germany,2023-11-09
CUST_00262,Ava,Brown,ava_brown261@example.com,Germany,2022-04-19
CUST_00539,Benjamin,williams,benjamin_williams538@example.com,UK,2023-10-30
CUST_00259,Noah,Rodriguez,noah_rodriguez258@example.com,Australia,2022-03-28
CUST_00730,Noah,Smith,noah_smith729@example.com,NULL,2023-10-14
CUST_00241,Emma,Miller,emma_miller240@example.com,Australia,2023-03-10
CUST_00425,olivia,Davis,,Australia,2022-09-28
CUST_00920,Benjamin,Martinez,benjamin_martinez919@example.com,NULL,2022-05-12
CUST_00969,oliver,Smith,,NULL,2022-12-05
CUST_00107,Mia,Martinez,mia_martinez106@example.com,Germany,2023-06-21
CUST_00621,Mia,Smith,mia_smith620@example.com,Germany,2023-10-14
CUST_00366,Isabella,Davis,isabella_davis365@example.com,"United State",2022-11-25
CUST_00881,William,Davis,william_davis880@example.com,Canada,2022-03-05
CUST_00243,olivia,Rodriguez,olivia_rodriguez242@example.com,France,2022-03-09
CUST_00663,Isabella,garcia,isabella_garcia662@example.com,NULL,2022-06-30
CUST_00693,oliver,Smith,,Australia,2028-01-01
CUST_00733,Ava,Davis,ava_davis732@example.com,Canada,2028-01-01
CUST_00062,Sophia,Davis,sophia_davis61example.com,Canada,2022-09-17
CUST_00668,Mia,Rodriguez,mia_rodriguez667@example.com,Australia,2023-08-17
CUST_00533,Liam,Martinez,,Germany,2022-02-27
CUST_00982,Mia,Rodriguez,mia_rodriguez981@example.com,Japan,2022-08-11
CUST_00319,Noah,Smith,noah_smith318@example.com,Canada,2022-10-08
CUST_00549,Mia,garcia,,France,2023-01-25
CUST_00792,Ava,Martinez,ava_martinez791@example.com,Japan,2022-11-21
CUST_00639,olivia,Martinez,olivia_martinez638@example.com,Japan,2022-10-21
CUST_00860,Isabella,Jones,isabella_jones859@example.com,Australia,2022-04-17
CUST_00140,Mia,Rodriguez,mia_rodriguez139@example.com,"United State",2023-07-05
CUST_00344,Ava,Jones,ava_jones343@example.com,Australia,2022-05-18
CUST_00399,Emma,Rodriguez,emma_rodriguez398@example.com,Australia,2022-02-14
CUST_00432,Benjamin,Johnson,benjamin_johnson431@example.com,UK,2023-10-25
CUST_00293,Liam,Davis,liam_davis292@example.com,France,2023-04-08
CUST_00882,olivia,Davis,,France,2023-08-26
CUST_00910,Ava,Miller,ava_miller909@example.com,Canada,2022-12-17
CUST_00902,Noah,Martinez,noah_martinez901@example.com,Australia,2022-04-28
CUST_00142,Sophia,Brown,sophia_brown141@example.com,NULL,2028-01-01
CUST_00816,James,garcia,james_garcia815@example.com,Canada,2023-03-20
CUST_00003,olivia,Martinez,olivia_martinez2example.com,NULL,2023-07-08
CUST_00389,Benjamin,Jones,benjamin_jones388@example.com,Australia,2023-10-11
CUST_00340,olivia,Davis,olivia_davis339@example.com,NULL,2023-10-11
CUST_00713,olivia,Rodriguez,olivia_rodriguez712@example.com,Japan,2023-11-14
CUST_00266,Ava,williams,ava_williams265example.com,Canada,2023-07-24
CUST_00377,Emma,Rodriguez,emma_rodriguez376@example.com,Australia,2022-07-01
CUST_00975,Sophia,Davis,sophia_davis974@example.com,UK,2022-07-30
CUST_00440,Liam,Johnson,liam_johnson439@example.com,Germany,2022-01-02
CUST_00272,Noah,williams,noah_williams271@example.com,NULL,2023-09-27
CUST_00245,Ava,williams,ava_williams244@example.com,NULL,2023-05-24
CUST_00617,James,Miller,james_miller616@example.com,Japan,2023-03-22
CUST_00591,Ava,Jones,ava_jones590@example.com,"United State",2022-12-08
CUST_00671,Liam,Davis,liam_davis670@example.com,"United State",2022-04-19
CUST_00869,William,Miller,william_miller868@example.com,"United State",2022-02-07
CUST_00416,Mia,Jones,mia_jones415@example.com,Germany,2022-11-20
CUST_00274,Sophia,Brown,sophia_brown273@example.com,UK,2023-07-11
CUST_00884,Sophia,williams,sophia_williams883@example.com,Japan,2023-06-10
CUST_00251,Emma,Rodriguez,emma_rodriguez250@example.com,France,2022-11-26
CUST_00414,Mia,Johnson,mia_johnson413@example.com,Germany,2022-12-05
CUST_00546,Isabella,Davis,isabella_davis545@example.com,Japan,2022-01-19
CUST_00170,olivia,Johnson,olivia_johnson169@example.com,Canada,2022-04-08
CUST_00311,Liam,Johnson,liam_johnson310@example.com,NULL,2022-12-19
CUST_00645,Ava,Johnson,ava_johnson644@example.com,Australia,2023-06-30
CUST_00631,James,Rodriguez,james_rodriguez630@example.com,Canada,2022-07-10
CUST_00426,Emma,Brown,emma_brown425@example.com,Canada,2023-04-11
CUST_00493,Sophia,Jones,sophia_jones492@example.com,Australia,2023-02-26
CUST_00600,James,Rodriguez,james_rodriguez599@example.com,Australia,2023-06-21
CUST_00848,Sophia,Smith,sophia_smith847@example.com,Japan,2023-03-02
CUST_00397,Isabella,Smith,isabella_smith396@example.com,UK,2023-09-21
CUST_00786,Ava,williams,ava_williams785example.com,NULL,2022-06-30
CUST_00516,Isabella,williams,isabella_williams515@example.com,France,2022-04-09
CUST_00619,Liam,Martinez,liam_martinez618@example.com,"United State",2022-06-30
CUST_00527,oliver,Rodriguez,oliver_rodriguez526@example.com,Japan,2023-04-09
CUST_00967,Isabella,Smith,isabella_smith966@example.com,NULL,2022-01-10
CUST_00729,James,Smith,james_smith728@example.com,Germany,2023-07-27
CUST_00183,olivia,Miller,olivia_miller182@example.com,NULL,2022-03-06
CUST_00171,Emma,Brown,emma_brown170@example.com,Germany,2022-02-17
CUST_00884,Sophia,williams,sophia_williams883@example.com,Japan,2023-06-10
CUST_00998,Liam,Rodriguez,liam_rodriguez997@example.com,Germany,2022-04-08
CUST_00188,William,Jones,william_jones187@example.com,Germany,2022-11-30
CUST_00152,James,garcia,james_garcia151@example.com,UK,2023-01-22
CUST_00961,William,Smith,william_smith960@example.com,France,2022-11-06
CUST_00718,Benjamin,Jones,benjamin_jones717@example.com,Germany,2023-08-02
CUST_00273,Mia,Jones,mia_jones272@example.com,Australia,2022-10-14
CUST_00490,Mia,Rodriguez,mia_rodriguez489@example.com,Australia,2022-04-02
CUST_00782,Benjamin,Smith,benjamin_smith781@example.com,NULL,2022-11-04
CUST_00528,Sophia,Smith,sophia_smith527@example.com,NULL,2022-05-19
CUST_00372,James,Johnson,james_johnson371@example.com,"United State",2023-10-11
CUST_00223,Emma,Johnson,emma_johnson222@example.com,France,2022-03-06
CUST_00925,Noah,Smith,noah_smith924@example.com,Australia,2023-02-06
CUST_00633,oliver,garcia,oliver_garcia632example.com,"United State",2023-01-13
CUST_00876,Emma,Rodriguez,emma_rodriguez875@example.com,NULL,2023-06-02
CUST_00519,William,Brown,,UK,2022-03-23
CUST_00335,William,garcia,william_garcia334@example.com,"United State",2023-10-12
CUST_00787,Emma,Davis,,"United State",2022-11-02
CUST_00250,Emma,Brown,emma_brown249example.com,Canada,2022-06-03
CUST_00086,Isabella,williams,isabella_williams85@example.com,Japan,2023-06-16
CUST_00680,Noah,Johnson,noah_johnson679@example.com,Germany,2023-07-07
CUST_00016,Isabella,Brown,isabella_brown15@example.com,"United State",2023-07-24
CUST_00766,olivia,Jones,olivia_jones765@example.com,"United State",2023-05-18
CUST_00949,oliver,Miller,,NULL,2022-05-14
CUST_00538,Liam,Davis,,Canada,2023-02-13
CUST_00489,Benjamin,Rodriguez,benjamin_rodriguez488@example.com,France,2023-08-01
CUST_00571,oliver,Rodriguez,oliver_rodriguez570@example.com,NULL,2023-04-10
CUST_00682,olivia,Smith,olivia_smith681@example.com,UK,2022-12-09
CUST_00211,Sophia,Davis,sophia_davis210@example.com,Australia,2028-01-01
CUST_00466,Liam,Johnson,liam_johnson465@example.com,France,2022-01-07
CUST_00867,Noah,williams,noah_williams866@example.com,Canada,2023-06-13
CUST_00200,Emma,Johnson,emma_johnson199example.com,Canada,2023-11-25
CUST_00374,Benjamin,Miller,benjamin_miller373@example.com,UK,2023-02-07
CUST_00485,Liam,Johnson,liam_johnson484@example.com,Australia,2023-02-11
CUST_00081,Benjamin,williams,benjamin_williams80@example.com,"United State",2022-05-23
CUST_00339,William,Smith,william_smith338example.com,NULL,2022-06-22
CUST_00957,Liam,williams,liam_williams956@example.com,Australia,2028-01-01
CUST_00592,Benjamin,Martinez,,NULL,2022-12-13
CUST_00741,olivia,Smith,olivia_smith740@example.com,Canada,2023-03-29
CUST_00012,James,Miller,,Canada,2022-09-19
CUST_00497,James,Martinez,james_martinez496@example.com,Australia,2022-01-20
CUST_00569,Sophia,Jones,sophia_jones568@example.com,NULL,2023-09-20
CUST_00756,Isabella,Johnson,isabella_johnson755@example.com,Japan,2022-04-15
CUST_00641,Ava,Smith,ava_smith640@example.com,Germany,2023-11-06
CUST_00044,William,williams,william_williams43@example.com,Japan,2023-06-24
CUST_00890,oliver,Jones,oliver_jones889@example.com,Canada,2023-09-13
CUST_00275,Sophia,garcia,sophia_garcia274@example.com,Canada,2023-05-30
CUST_00524,Mia,Davis,mia_davis523@example.com,"United State",2022-07-04
CUST_00102,Noah,Martinez,noah_martinez101@example.com,NULL,2022-12-08
CUST_00984,olivia,Jones,,"United State",2023-11-23
CUST_00823,Ava,Martinez,ava_martinez822@example.com,Germany,2022-01-05
CUST_00838,oliver,Johnson,,Japan,2022-07-03
CUST_00108,oliver,Miller,oliver_miller107@example.com,"United State",2022-04-23
CUST_00776,Isabella,Brown,,Germany,2022-08-20
CUST_00498,Isabella,Smith,isabella_smith497@example.com,NULL,2023-03-25
CUST_00131,olivia,Davis,olivia_davis130@example.com,Germany,2023-07-17
CUST_00999,Mia,Miller,mia_miller998@example.com,Japan,2022-06-29
CUST_00852,oliver,garcia,oliver_garcia851@example.com,NULL,2022-07-16
CUST_00699,Benjamin,Martinez,benjamin_martinez698@example.com,France,2022-12-10
CUST_00915,Sophia,Martinez,sophia_martinez914@example.com,Japan,2022-05-08
CUST_00061,olivia,Johnson,olivia_johnson60@example.com,Australia,2023-06-04
CUST_00217,olivia,Martinez,olivia_martinez216@example.com,UK,2023-08-07
CUST_00695,Emma,Miller,emma_miller694@example.com,NULL,2028-01-01
CUST_00986,olivia,garcia,olivia_garcia985@example.com,Australia,2023-07-16
CUST_00073,Emma,Johnson,emma_johnson72@example.com,Australia,2023-11-27
CUST_00849,Benjamin,Martinez,benjamin_martinez848@example.com,NULL,2023-02-14
CUST_00450,Benjamin,Smith,benjamin_smith449@example.com,"United State",2022-05-29
CUST_00154,Noah,garcia,noah_garcia153@example.com,UK,2022-05-01
CUST_00927,Noah,Brown,noah_brown926@example.com,France,2022-01-29
CUST_00482,William,Brown,william_brown481@example.com,Japan,2023-10-23
CUST_00365,Mia,Miller,mia_miller364@example.com,Germany,2023-10-21
CUST_00507,Benjamin,Davis,benjamin_davis506@example.com,"United State",2023-05-27
CUST_00764,Emma,Miller,emma_miller763@example.com,Australia,2023-01-21
CUST_00868,William,Smith,william_smith867@example.com,Japan,2022-03-13
CUST_00467,Isabella,Smith,isabella_smith466@example.com,Canada,2023-08-12
CUST_00836,Ava,Brown,ava_brown835@example.com,"United State",2022-02-16
CUST_00749,olivia,Rodriguez,olivia_rodriguez748example.com,Japan,2022-08-08
CUST_00661,Liam,Rodriguez,liam_rodriguez660@example.com,Japan,2023-05-09
CUST_00312,Ava,Miller,ava_miller311@example.com,NULL,2022-10-10
CUST_00935,oliver,Brown,,Japan,2022-07-18
CUST_00406,oliver,Johnson,oliver_johnson405@example.com,Japan,2023-01-02
CUST_00916,Noah,Davis,noah_davis915example.com,NULL,2022-10-15
CUST_00790,Liam,Brown,liam_brown789@example.com,Canada,2023-08-22
CUST_00098,oliver,Davis,,"United State",2022-09-28
CUST_00310,oliver,Martinez,oliver_martinez309@example.com,Canada,2023-08-04
CUST_00227,Sophia,Brown,sophia_brown226@example.com,France,2022-10-08
CUST_00187,olivia,Jones,olivia_jones186@example.com,UK,2022-07-01
CUST_00870,Mia,williams,,France,2023-11-08
CUST_00512,Isabella,garcia,isabella_garcia511@example.com,Germany,2023-07-22
CUST_00933,Sophia,Brown,sophia_brown932@example.com,NULL,2023-01-29
CUST_00897,Isabella,Martinez,isabella_martinez896@example.com,Australia,2022-01-24
CUST_00149,Isabella,garcia,isabella_garcia148@example.com,NULL,2023-07-05
CUST_00705,James,Rodriguez,james_rodriguez704@example.com,NULL,2023-01-12
CUST_00807,Ava,williams,ava_williams806@example.com,Germany,2023-06-23
CUST_00939,Mia,williams,mia_williams938@example.com,Australia,2023-03-09
CUST_00922,Mia,Smith,mia_smith921@example.com,Australia,2023-11-29
CUST_00945,Noah,Martinez,noah_martinez944@example.com,"United State",2022-10-18
CUST_00576,James,Jones,james_jones575@example.com,NULL,2022-01-04
CUST_00558,olivia,Martinez,olivia_martinez557@example.com,Australia,2022-05-02
CUST_00634,James,Johnson,james_johnson633@example.com,NULL,2022-03-22
CUST_00789,oliver,Rodriguez,oliver_rodriguez788@example.com,Germany,2023-06-22
CUST_00401,Mia,Johnson,mia_johnson400@example.com,UK,2023-03-11
CUST_00455,olivia,Johnson,olivia_johnson454@example.com,Canada,2023-02-20
CUST_00268,Noah,williams,noah_williams267@example.com,France,2023-10-23
CUST_00703,Benjamin,Brown,benjamin_brown702@example.com,Canada,2022-10-01
CUST_00168,Sophia,Davis,sophia_davis167@example.com,UK,2022-03-24
CUST_00996,William,Smith,william_smith995@example.com,"United State",2022-10-13
CUST_00287,Noah,Martinez,noah_martinez286@example.com,Japan,2022-05-11
CUST_00027,William,Johnson,william_johnson26@example.com,NULL,2022-03-21
CUST_00970,oliver,Martinez,oliver_martinez969@example.com,Canada,2023-02-05
CUST_00629,Emma,williams,emma_williams628@example.com,Canada,2022-05-20
CUST_00599,Ava,williams,ava_williams598@example.com,UK,2023-03-31
CUST_00585,Noah,Martinez,noah_martinez584@example.com,France,2022-03-31
CUST_00901,Liam,garcia,liam_garcia900@example.com,NULL,2022-05-04
CUST_00153,oliver,Smith,oliver_smith152@example.com,Germany,2023-07-27
CUST_00677,oliver,Jones,oliver_jones676@example.com,Australia,2022-07-31
CUST_00017,Ava,Martinez,ava_martinez16@example.com,Australia,2023-09-29
CUST_00034,oliver,Martinez,oliver_martinez33@example.com,Germany,2023-10-02
CUST_00041,Emma,garcia,,France,2022-09-16
CUST_00313,oliver,Martinez,oliver_martinez312@example.com,Canada,2022-12-06
CUST_00042,Mia,Martinez,mia_martinez41@example.com,Germany,2022-12-25
CUST_00722,James,Johnson,james_johnson721@example.com,Australia,2023-09-12
CUST_00146,Benjamin,Martinez,benjamin_martinez145@example.com,France,2022-08-31
CUST_00965,Benjamin,Brown,benjamin_brown964@example.com,Australia,2023-04-18
CUST_00610,Ava,garcia,ava_garcia609@example.com,France,2022-03-22
CUST_00109,James,garcia,james_garcia108@example.com,UK,2023-09-19
CUST_00899,Liam,Rodriguez,liam_rodriguez898@example.com,NULL,2022-06-07
CUST_00442,James,Miller,james_miller441@example.com,Japan,2023-03-12
CUST_00843,Ava,Martinez,ava_martinez842@example.com,Japan,2023-11-23
CUST_00004,olivia,Johnson,,"United State",2022-09-01
CUST_00494,Sophia,Miller,sophia_miller493@example.com,France,2023-01-23
CUST_00235,olivia,Johnson,olivia_johnson234@example.com,Canada,2022-05-24
CUST_00278,Noah,Jones,noah_jones277@example.com,Japan,2022-08-13
CUST_00201,Benjamin,Brown,benjamin_brown200@example.com,Canada,2023-04-19
CUST_00359,James,Miller,james_miller358@example.com,"United State",2022-03-02
CUST_00281,oliver,Brown,oliver_brown280@example.com,Australia,2022-06-29
CUST_00237,Mia,Jones,mia_jones236@example.com,UK,2022-10-30
CUST_00552,Sophia,williams,sophia_williams551example.com,France,2023-10-03
CUST_00521,Ava,Rodriguez,ava_rodriguez520example.com,"United State",2022-03-21
CUST_00762,Ava,Martinez,ava_martinez761@example.com,France,2023-05-20
CUST_00209,Mia,williams,mia_williams208@example.com,NULL,2023-04-07
CUST_00115,olivia,Jones,olivia_jones114example.com,Japan,2023-03-29
CUST_00721,Noah,Martinez,noah_martinez720@example.com,NULL,2022-03-27
CUST_00128,Noah,Davis,noah_davis127@example.com,NULL,2028-01-01
CUST_00059,Sophia,Martinez,sophia_martinez58@example.com,Australia,2022-01-17
CUST_00632,Emma,Martinez,emma_martinez631@example.com,Japan,2023-02-25
CUST_00158,Emma,Martinez,emma_martinez157@example.com,"United State",2023-08-22
CUST_00714,olivia,Brown,olivia_brown713@example.com,Germany,2022-09-24
CUST_00593,James,Davis,james_davis592@example.com,Australia,2023-04-17
CUST_00280,Benjamin,garcia,,Japan,2023-08-05
CUST_00364,Isabella,Rodriguez,isabella_rodriguez363@example.com,Canada,2022-09-12
CUST_00506,olivia,Jones,olivia_jones505@example.com,NULL,2022-02-13
CUST_00762,Ava,Martinez,ava_martinez761@example.com,France,2023-05-20
CUST_00053,Isabella,Johnson,isabella_johnson52@example.com,NULL,2023-06-10
CUST_00226,Mia,Davis,mia_davis225example.com,NULL,2022-01-01
CUST_00734,Ava,williams,ava_williams733@example.com,Australia,2022-05-19
CUST_00256,Isabella,Brown,isabella_brown255@example.com,"United State",2022-12-21
CUST_00975,Sophia,Davis,sophia_davis974@example.com,UK,2022-07-30
CUST_00532,oliver,Brown,oliver_brown531@example.com,Australia,2023-08-14
CUST_00921,olivia,Jones,olivia_jones920@example.com,Australia,2022-10-08
CUST_00119,olivia,Miller,olivia_miller118@example.com,Australia,2022-07-24
CUST_00471,William,garcia,william_garcia470@example.com,Australia,2022-10-03
CUST_00707,Liam,Johnson,liam_johnson706@example.com,NULL,2022-07-29
CUST_00863,William,williams,william_williams862@example.com,Australia,2022-04-12
CUST_00523,oliver,williams,oliver_williams522@example.com,Japan,2023-10-16
CUST_00709,James,Smith,,UK,2023-06-17
CUST_00514,Isabella,Miller,isabella_miller513@example.com,Germany,2023-09-28
CUST_00082,James,Smith,james_smith81@example.com,Australia,2023-07-19
CUST_00700,Emma,Rodriguez,emma_rodriguez699@example.com,"United State",2023-01-10
CUST_00818,Sophia,Jones,sophia_jones817@example.com,NULL,2023-03-23
CUST_00548,oliver,Jones,oliver_jones547@example.com,"United State",2023-11-08
CUST_00381,Benjamin,Rodriguez,benjamin_rodriguez380@example.com,Germany,2022-12-20
CUST_00624,William,Johnson,william_johnson623@example.com,Australia,2022-05-11
CUST_00147,olivia,Rodriguez,olivia_rodriguez146@example.com,"United State",2023-08-29
CUST_00085,olivia,Rodriguez,olivia_rodriguez84@example.com,NULL,2022-02-26
